state,county,fips,year,registration,turnout,per_registration,lawchange,presyear,population,medfaminc,per_HSeducation,per_AfricanAmerican,per_urban,median_age,log_inc,log_pop
OH,WASHINGTON,39167,1996,1,.5466783,1,0,1,62852.199,37293.301,.60711151,.010522494,,,10.526569,11.048541
OH,WASHINGTON,39167,1998,1,.42088953,1,0,0,63051.602,39654.27,.55114865,.0098856799,,,10.587954,11.051709
OH,WASHINGTON,39167,2000,1,.53194791,1,0,1,63251,40993.406,.49518585,.0092488658,,39.099998,10.621166,11.054866
OH,WAYNE,39169,1950,0,.58924592,0,0,0,58716,3267.0278,.37900001,.0080000004,.384,29,8.0916357,10.980468
OH,WAYNE,39169,1952,0,.70271772,0,0,1,62072.199,3811.8413,.3872,.0092000002,.384,28.52,8.2458677,11.036054
OH,WAYNE,39169,1954,0,.454842,0,0,0,65428.398,4366.6006,.39540002,.0104,.384,28.040001,8.3817396,11.088712
OH,WAYNE,39169,1956,0,.65414619,0,0,1,68784.602,4917.7383,.40360001,.0116,.384,27.559999,8.5006037,11.138735
OH,WAYNE,39169,1958,0,.53597528,0,0,0,72140.797,5460.8613,.4118,.0128,.384,27.08,8.6053619,11.186375
OH,WAYNE,39169,1960,0,.71285188,0,0,1,75497,6010.6626,.41999999,.014,.384,26.6,8.7012901,11.231848
OH,WAYNE,39169,1962,1,.42263559,1,0,0,77822.203,6892.6147,.44319999,.0144,.38760003,26.440001,8.8382053,11.262182
OH,WAYNE,39169,1964,1,.51176852,1,0,1,80147.398,7773.1318,.4664,.0148,.39120004,26.280001,8.9584284,11.291623
OH,WAYNE,39169,1966,1,.40120381,1,0,0,80147.398,7760.6294,.4664,.0148,.39120004,26.280001,8.9568186,11.291623
OH,WAYNE,39169,1968,1,.48698536,1,0,1,84797.797,9507.7529,.51279998,.015600001,.39840001,25.959999,9.1598625,11.348024
OH,WAYNE,39169,1970,1,.41251934,1,0,0,87123,10355.259,.53600001,.016000001,.40200001,25.799999,9.2452497,11.375076
OH,WAYNE,39169,1972,1,.51499999,1,0,1,89180,12457.375,.50193566,.015317247,.39437225,26.299999,9.430068,11.398412
OH,WAYNE,39169,1974,1,.39549473,1,0,0,91237,14543.417,.46787131,.014634494,.3867445,26.799999,9.5848942,11.421216
OH,WAYNE,39169,1976,1,.48769388,1,0,1,93294,16599.768,.43380702,.013951741,.37911677,27.299999,9.717144,11.443511
OH,WAYNE,39169,1978,1,.34587914,1,0,0,95351,18659.291,.39974269,.013268989,.37148902,27.799999,9.8340998,11.46532
OH,WAYNE,39169,1980,1,.50124049,1,0,1,97408,20707.652,.36567837,.012586235,.36386126,28.299999,9.9382582,11.486664
OH,WAYNE,39169,1982,1,.40080339,1,0,0,98218.602,23200.291,.43974268,.013138148,,,10.05192,11.494951
OH,WAYNE,39169,1984,1,.51648754,1,0,1,99029.203,25716.889,.51380706,.01369006,,,10.154903,11.50317
OH,WAYNE,39169,1986,1,.38139889,1,0,0,99839.797,28914.883,.58787131,.014241972,,,10.272112,11.511322
OH,WAYNE,39169,1988,1,.50527453,1,0,1,100650.4,30758.6,.66193563,.014793885,,,10.333925,11.519408
OH,WAYNE,39169,1990,1,.41619596,1,0,0,101461,33268.246,.736,.015345798,,,10.412358,11.52743
OH,WAYNE,39169,1992,1,.56234396,1,0,1,103481.6,36365.172,.67083544,.015412058,,,10.501367,11.547149
OH,WAYNE,39169,1994,1,.4039543,1,0,0,105502.2,39464.176,.60567087,.015478319,,,10.583149,11.566487
OH,WAYNE,39169,1996,1,.52237076,1,0,1,107522.8,42564.332,.54050624,.015544579,,,10.658772,11.585458
OH,WAYNE,39169,1998,1,.38996235,1,0,0,109543.4,45667.371,.47534168,.01561084,,,10.729139,11.604076
OH,WAYNE,39169,2000,1,.50258833,1,0,1,111564,47584.078,.41017711,.0156771,,35.400002,10.770253,11.622354
OH,WILLIAMS,39171,1950,0,.59974164,0,0,0,26202,2921.4565,.34799999,0,.38299999,32.200001,7.9798374,10.173591
OH,WILLIAMS,39171,1952,0,.77086031,0,0,1,26955.199,3452.1738,.37099999,0,.38299999,31.66,8.146759,10.201932
OH,WILLIAMS,39171,1954,0,.4950456,0,0,0,27708.4,3991.6582,.39399996,0,.38299999,31.120001,8.2919617,10.229491
OH,WILLIAMS,39171,1956,0,.74370301,0,0,1,28461.6,4527.7251,.417,0,.38299999,30.58,8.4179745,10.256311
OH,WILLIAMS,39171,1958,0,.55750132,0,0,0,29214.801,5056.2754,.44,0,.38299999,30.040001,8.5283852,10.282431
OH,WILLIAMS,39171,1960,0,.80686504,0,0,1,29968,5590.8999,.463,0,.38299999,29.5,8.6288958,10.307885
OH,WILLIAMS,39171,1962,0,.50712276,0,0,0,30708.199,6452.8345,.48360002,.000099999997,.37279999,29.26,8.772275,10.332285
OH,WILLIAMS,39171,1964,0,.6827352,0,0,1,31448.4,7313.3447,.50419998,.00019999999,.36259997,29.02,8.8974562,10.356103
OH,WILLIAMS,39171,1966,0,.47476441,0,0,0,31448.4,7301.582,.50419998,.00019999999,.36259997,29.02,8.8958464,10.356103
OH,WILLIAMS,39171,1968,0,.64623576,0,0,1,32928.801,9009.1729,.54539996,.00039999999,.34220001,28.539999,9.105999,10.402103
OH,WILLIAMS,39171,1970,0,.4617838,0,0,0,33669,9838.1182,.56599998,.00050000002,.33200002,28.299999,9.1940193,10.424333
OH,WILLIAMS,39171,1972,0,.60736609,0,0,1,34209,12033.446,.53162539,.00043299515,.33329502,28.539999,9.3954449,10.440244
OH,WILLIAMS,39171,1974,1,.39144775,1,0,0,34749,14212.146,.49725074,.0003659903,.33459005,28.779999,9.5618525,10.455906
OH,WILLIAMS,39171,1976,1,.53550673,1,0,1,35289,16360.744,.46287608,.0002989854,.33588505,29.02,9.7026405,10.471327
OH,WILLIAMS,39171,1978,1,.34064826,1,0,0,35829,18511.557,.42850149,.00023198054,.33718005,29.26,9.8261509,10.486513
OH,WILLIAMS,39171,1980,1,.56282896,1,0,1,36369,20650.615,.39412686,.00016497567,.33847508,29.5,9.9355001,10.501472
OH,WILLIAMS,39171,1982,1,.4260166,1,0,0,36486.398,23246.205,.46750149,.00025645288,,,10.053897,10.504695
OH,WILLIAMS,39171,1984,1,.56410956,1,0,1,36603.801,25865.426,.54087615,.00034793009,,,10.160663,10.507907
OH,WILLIAMS,39171,1986,1,.42433709,1,0,0,36721.199,29171.904,.61425072,.0004394073,,,10.280961,10.511109
OH,WILLIAMS,39171,1988,1,.59368354,1,0,1,36838.602,31111.945,.68762535,.00053088448,,,10.345347,10.514301
OH,WILLIAMS,39171,1990,1,.42830539,1,0,0,36956,33723.684,.76099998,.00062236172,,,10.425956,10.517484
OH,WILLIAMS,39171,1992,1,.64403611,1,0,1,37402.398,36548.027,.69944,.0019422092,,,10.506383,10.52949
OH,WILLIAMS,39171,1994,1,.41152641,1,0,0,37848.801,39374.816,.63787997,.0032620565,,,10.580882,10.541354
OH,WILLIAMS,39171,1996,1,.55798852,1,0,1,38295.199,42203,.57631993,.004581904,,,10.650247,10.55308
OH,WILLIAMS,39171,1998,1,.38917717,1,0,0,38741.602,45034.223,.51475996,.0059017516,,,10.715178,10.56467
OH,WILLIAMS,39171,2000,1,.53223854,1,0,1,39188,46701.25,.45319995,.0072215986,,36.900002,10.751526,10.576126
OH,WOOD,39173,1950,1,.51442271,1,0,0,59605,3439.8135,.38699999,.0060000001,.44099998,28.5,8.1431723,10.995495
OH,WOOD,39173,1952,1,.69996208,1,0,1,62203.199,4036.9233,.4032,.0058000004,.44099998,28,8.3032379,11.038161
OH,WOOD,39173,1954,1,.47395763,1,0,0,64801.398,4644.4365,.41939998,.0055999998,.44099998,27.5,8.4434252,11.079082
OH,WOOD,39173,1956,1,.64352316,1,0,1,67399.602,5248.0405,.43560001,.0054000001,.44099998,27,8.5656099,11.118395
OH,WOOD,39173,1958,1,.58186108,1,0,0,69997.797,5843.0171,.45179999,.0052,.44099998,26.5,8.6730022,11.156219
OH,WOOD,39173,1960,1,.71748328,1,0,1,72596,6445.0801,.46799999,.0049999999,.44099998,26,8.7710724,11.192665
OH,WOOD,39173,1962,1,.52313739,1,0,0,76021.203,7425.0361,.49399999,.0047999998,.46039999,25.5,8.9126129,11.238768
OH,WOOD,39173,1964,1,.57264656,1,0,1,79446.398,8403.3799,.51999998,.0046000001,.47979999,25,9.0363894,11.282838
OH,WOOD,39173,1966,1,.43982151,1,0,0,79446.398,8389.8633,.51999998,.0046000001,.47979999,25,9.0347795,11.282838
OH,WOOD,39173,1968,1,.51452798,1,0,1,86296.797,10331.231,.57200003,.0042000003,.51859999,24,9.2429266,11.365548
OH,WOOD,39173,1970,1,.39754239,1,0,0,89722,11273.47,.59799999,.0040000002,.53799999,23.5,9.3302078,11.404471
OH,WOOD,39173,1972,1,.53410792,1,0,1,93252,13601.902,.55500096,.0056885444,.54526609,23.940001,9.5179653,11.443061
OH,WOOD,39173,1974,1,.40309122,1,0,0,96782,15912.563,.51200193,.0073770895,.55253214,24.380001,9.6748638,11.480216
OH,WOOD,39173,1976,1,.51072919,1,0,1,100312,18190.518,.4690029,.0090656336,.55979818,24.82,9.8086557,11.516041
OH,WOOD,39173,1978,1,.35230359,1,0,0,103842,20471.766,.4260039,.010754177,.56706429,25.26,9.9268017,11.550626
OH,WOOD,39173,1980,1,.53512752,1,0,1,107372,22740.631,.38300487,.012442722,.57433039,25.700001,10.031908,11.584055
OH,WOOD,39173,1982,1,.41021168,1,0,0,108551.4,25902.369,.47400391,.012016525,,,10.162089,11.594979
OH,WOOD,39173,1984,1,.55998993,1,0,1,109730.8,29089.396,.56500292,.011590328,,,10.278129,11.605785
OH,WOOD,39173,1986,1,.37526333,1,0,0,110910.2,33054.625,.65600199,.01116413,,,10.405917,11.616476
OH,WOOD,39173,1988,1,.53255498,1,0,1,112089.6,35471.211,.74700105,.010737933,,,10.476477,11.627054
OH,WOOD,39173,1990,1,.42289528,1,0,0,113269,38648.488,.83800006,.010311736,,,10.562263,11.637521
OH,WOOD,39173,1992,1,.60886461,1,0,1,114828.2,42319.836,.75903177,.010793476,,,10.653011,11.651193
OH,WOOD,39173,1994,1,.40434766,1,0,0,116387.4,45993.523,.68006349,.011275218,,,10.736256,11.66468
OH,WOOD,39173,1996,1,.549927,1,0,1,117946.6,49668.492,.6010952,.011756958,,,10.813126,11.677987
OH,WOOD,39173,1998,1,.41920304,1,0,0,119505.8,53346.785,.52212691,.012238699,,,10.884569,11.69112
OH,WOOD,39173,2000,1,.54330438,1,0,1,121065,55637.922,.44315866,.01272044,,32.599998,10.92662,11.704082
OH,WYANDOT,39175,1950,0,.64014971,0,0,0,19785,2932.0569,.352,0,.40000001,30.799999,7.9834595,9.8926792
OH,WYANDOT,39175,1952,0,.77815902,0,0,1,20157.6,3431.5007,.3682,0,.40000001,30.42,8.1407528,9.9113369
OH,WYANDOT,39175,1954,0,.5107426,0,0,0,20530.199,3939.8406,.38439998,0,.40000001,30.039999,8.2788954,9.9296522
OH,WYANDOT,39175,1956,0,.73623013,0,0,1,20902.801,4444.8872,.40060002,0,.40000001,29.66,8.3995094,9.9476385
OH,WYANDOT,39175,1958,0,.62621534,0,0,0,21275.4,4942.6563,.41679999,0,.40000001,29.279999,8.5056581,9.9653072
OH,WYANDOT,39175,1960,0,.81288201,0,0,1,21648,5446.4434,.433,0,.40000001,28.9,8.6027184,9.9826679
OH,WYANDOT,39175,1962,0,.56490141,0,0,0,21683.6,6166.9663,.45599997,.00019999999,.40400001,28.779999,8.7269621,9.9843111
OH,WYANDOT,39175,1964,0,.70817578,0,0,1,21719.199,6886.3555,.47899997,.00039999999,.40799999,28.66,8.8372974,9.9859524
OH,WYANDOT,39175,1966,0,.46222785,0,0,0,21719.199,6875.2793,.47899997,.00039999999,.40799999,28.66,8.8356876,9.9859524
OH,WYANDOT,39175,1968,0,.6544686,0,0,1,21790.4,8302.3838,.52499998,.00079999998,.41599998,28.42,9.0242977,9.9892244
OH,WYANDOT,39175,1970,0,.46275359,0,0,0,21826,8993.4883,.54799998,.001,.41999999,28.299999,9.1042557,9.9908571
OH,WYANDOT,39175,1972,0,.64910346,0,0,1,21991,10984.157,.51587999,.00095893338,.42112648,28.639999,9.3042097,9.9983883
OH,WYANDOT,39175,1974,0,.46339902,0,0,0,22156,12959.738,.48376003,.00091786677,.42225295,28.98,9.4696026,10.005863
OH,WYANDOT,39175,1976,0,.65525192,0,0,1,22321,14907.954,.4516401,.00087680022,.42337948,29.32,9.6096506,10.013283
OH,WYANDOT,39175,1978,1,.36741266,1,1,0,22486,16858.262,.41952011,.00083573355,.42450595,29.66,9.7325964,10.020648
OH,WYANDOT,39175,1980,1,.57813483,1,0,1,22651,18797.916,.38740012,.00079466694,.42563245,30,9.8415012,10.027959
OH,WYANDOT,39175,1982,1,.46398786,1,0,0,22571.6,21418.137,.4629201,.00081547647,,,9.9719934,10.024447
OH,WYANDOT,39175,1984,1,.59402865,1,0,1,22492.199,24059.246,.53844011,.00083628611,,,10.088275,10.020924
OH,WYANDOT,39175,1986,1,.4601182,1,0,0,22412.801,27344.105,.61396003,.00085709564,,,10.216256,10.017387
OH,WYANDOT,39175,1988,1,.57451749,1,0,1,22333.4,29347.855,.68948007,.00087790529,,,10.286975,10.013839
